issue_key,associated_story_key,associated_epic_key,associated_epic_name,epic_link_path,linked_story_count
NXT-50899,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-50809,,,,none,0
NXT-50781,,,,none,0
PCS-3937,NXT-50899,NXT-51260,IM - Usability & UX Enhancements (8.X),via_linked_story,1
NXT-50775,NXT-45574,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-50687,NXT-45574,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-50667,,NXT-50666,CN27 Updates & USDA Requirements changes,direct_parent,0
NXT-50543,NXT-45574,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-50478,NXT-46863,NXT-42699,IM - List Page & Nav Updates,via_linked_story,2
NXT-50475,NXT-46866,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-50472,,,,none,0
NXT-50429,NXT-46866,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-50408,NXT-46863,NXT-42699,IM - List Page & Nav Updates,via_linked_story,2
NXT-50407,,,,none,0
NXT-50400,,,,none,0
NXT-50397,,,,none,0
NXT-50376,,,,none,0
NXT-50280,,,,none,0
NXT-50256,,,,none,0
NXT-50236,NXT-45527,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-50208,,,,none,0
NXT-50205,NXT-43134,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-50178,,,,none,0
NXT-50173,,,,none,0
NXT-50049,,,,none,0
NXT-49904,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-49785,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-49699,,,,none,0
NXT-49591,,,,none,0
NXT-49539,,,,none,0
NXT-49495,NXT-41624,NXT-39919,IM/MP - Find & Replace,via_linked_story,1
NXT-49478,NXT-45527,NXT-42699,IM - List Page & Nav Updates,via_linked_story,2
NXT-49473,,,,none,0
NXT-49415,,NXT-39919,IM/MP - Find & Replace,direct_parent,0
NXT-49346,,,,none,0
NXT-49341,,NXT-39919,IM/MP - Find & Replace,direct_parent,0
NXT-49339,,,,none,0
NXT-49321,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
PCS-3917,,,,none,0
NXT-49106,,,,none,0
PCS-3916,,,,none,0
NXT-49081,,,,none,0
NXT-48967,NXT-45527,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
PCS-3913,,,,none,0
NXT-48951,,,,none,0
NXT-48936,,,,none,0
NXT-48897,NXT-45527,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-48895,NXT-45527,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-48883,,,,none,0
NXT-48875,,,,none,0
PCS-3903,,,,none,0
NXT-48826,NXT-41623,NXT-39919,IM/MP - Find & Replace,via_linked_story,3
NXT-48819,,,,none,0
NXT-48784,,,,none,0
NXT-48742,,,,none,0
NXT-48741,,,,none,0
NXT-48708,,,,none,0
NXT-48674,NXT-41623,NXT-39919,IM/MP - Find & Replace,via_linked_story,2
NXT-48555,,,,none,0
NXT-48441,NXT-41623,NXT-39919,IM/MP - Find & Replace,via_linked_story,1
NXT-48417,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-48375,,,,none,0
NXT-48353,,,,none,0
NXT-48334,,,,none,0
NXT-48306,NXT-41624,NXT-39919,IM/MP - Find & Replace,via_linked_story,1
NXT-48289,,,,none,0
NXT-48258,NXT-41623,NXT-39919,IM/MP - Find & Replace,via_linked_story,1
NXT-48255,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-48254,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-48253,NXT-41625,NXT-39919,IM/MP - Find & Replace,via_linked_story,1
NXT-48226,,,,none,0
NXT-48182,,NXT-39919,IM/MP - Find & Replace,direct_parent,0
NXT-48158,,,,none,0
NXT-48157,,,,none,0
NXT-48156,NXT-41626,NXT-39919,IM/MP - Find & Replace,via_linked_story,1
NXT-48143,NXT-41626,NXT-39919,IM/MP - Find & Replace,via_linked_story,1
PCS-3887,,,,none,0
NXT-48114,,,,none,0
NXT-48082,,,,none,0
NXT-48079,,,,none,0
NXT-48071,,,,none,0
NXT-48065,,NXT-42420,,direct_parent,0
NXT-48058,,,,none,0
NXT-48055,,,,none,0
NXT-48036,,,,none,0
NXT-48025,,NXT-42420,,direct_parent,0
NXT-48023,NXT-47255,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-48019,NXT-47156,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-47951,,,,none,0
NXT-47924,,,,none,0
PCS-3876,,,,none,0
NXT-47854,,,,none,0
PCS-3873,,,,none,0
NXT-47745,,,,none,0
NXT-47499,,,,none,0
NXT-47495,,,,none,0
NXT-47486,,,,none,0
NXT-47461,,,,none,0
NXT-47453,,,,none,0
NXT-47445,,NXT-47444,,direct_parent,0
NXT-47443,,NXT-46235,IM - Usability & UX Enhancements (7.X),direct_parent,0
NXT-47442,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-47441,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-47420,,NXT-39919,IM/MP - Find & Replace,direct_parent,0
NXT-47364,,NXT-39919,IM/MP - Find & Replace,direct_parent,0
NXT-47362,,NXT-39919,IM/MP - Find & Replace,direct_parent,0
NXT-47360,,,,none,0
NXT-47348,,,,none,0
NXT-47323,NXT-46348,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-47322,NXT-46348,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
PCS-3862,,,,none,0
NXT-47310,,,,none,0
NXT-47301,,,,none,0
PCS-3860,,,,none,0
NXT-47294,NXT-46270,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-47286,NXT-40699,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-47281,,,,none,0
NXT-47280,,,,none,0
NXT-47271,,,,none,0
NXT-47265,,,,none,0
NXT-47262,,,,none,0
NXT-47261,,,,none,0
NXT-47259,,,,none,0
NXT-47256,NXT-34480,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-47255,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-47254,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-47250,NXT-45729,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-47249,,NXT-45562,IM - Units Card Overhaul,direct_parent,0
NXT-47238,NXT-44876,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-47234,,,,none,0
NXT-47226,NXT-44876,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
PCS-3859,,,,none,0
NXT-47213,,,,none,0
PCS-3857,,,,none,0
NXT-47200,,,,none,0
NXT-47199,,,,none,0
NXT-47196,,,,none,0
NXT-47195,,,,none,0
NXT-47156,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-47036,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
PCS-3854,,,,none,0
NXT-47021,,,,none,0
NXT-46900,,,,none,0
NXT-46895,NXT-43995,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46875,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46874,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46870,,,,none,0
NXT-46867,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46866,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46864,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46863,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46830,NXT-46344,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46825,,,,none,0
NXT-46821,,,,none,0
NXT-46820,,,,none,0
PCS-3845,,,,none,0
PCS-3844,,,,none,0
NXT-46816,NXT-46345,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46811,,,,none,0
NXT-46806,NXT-34480,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46799,,,,none,0
NXT-46798,,,,none,0
PCS-3842,,,,none,0
NXT-46768,NXT-46345,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46767,NXT-46345,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46766,NXT-46345,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46758,NXT-43158,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46752,,,,none,0
NXT-46712,NXT-46269,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46711,NXT-46269,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46710,NXT-46269,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46698,,,,none,0
NXT-46694,NXT-43158,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46679,,NXT-46235,IM - Usability & UX Enhancements (7.X),direct_parent,0
NXT-46678,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-46589,NXT-40699,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46588,,,,none,0
NXT-46519,,,,none,0
NXT-46463,,,,none,0
NXT-46440,NXT-41277,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-46400,,,,none,0
NXT-46396,NXT-43158,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46395,NXT-43158,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46389,,,,none,0
NXT-46388,,,,none,0
NXT-46382,,,,none,0
NXT-46376,,,,none,0
NXT-46371,NXT-45475,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46360,,,,none,0
PCS-3832,,,,none,0
PCS-3831,,,,none,0
NXT-46354,NXT-41277,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-46348,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46347,NXT-45475,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46346,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46345,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46344,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46342,NXT-45475,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46335,NXT-45475,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
PCS-3830,,,,none,0
NXT-46323,,,,none,0
NXT-46306,,,,none,0
NXT-46305,,,,none,0
NXT-46301,,,,none,0
PCS-3828,,,,none,0
NXT-46273,,,,none,0
NXT-46270,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46269,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-46215,NXT-40699,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,2
NXT-46201,NXT-45472,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46165,NXT-44775,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46164,NXT-44775,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46146,NXT-44775,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-46066,NXT-40700,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,2
NXT-46060,NXT-43158,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46059,NXT-43158,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-46012,,,,none,0
NXT-46011,NXT-40701,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45933,,,,none,0
NXT-45932,,,,none,0
NXT-45931,,,,none,0
NXT-45930,NXT-45472,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45929,NXT-45472,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45912,,,,none,0
NXT-45911,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-45909,NXT-45729,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45883,,,,none,0
NXT-45862,NXT-45123,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45861,NXT-45123,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45860,NXT-45123,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45859,,,,none,0
NXT-45858,NXT-45123,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45852,NXT-45123,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45851,NXT-45123,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45832,,,,none,0
NXT-45820,,,,none,0
NXT-45804,,NXT-50451,,direct_parent,0
NXT-45772,NXT-34237,NXT-42699,IM - List Page & Nav Updates,via_linked_story,2
NXT-45758,,NXT-39591,IM - Recipe/Menu Item Management Expansion,direct_parent,0
NXT-45753,NXT-45123,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45735,,,,none,0
NXT-45729,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-45663,,,,none,0
NXT-45662,,,,none,0
NXT-45661,,,,none,0
NXT-45613,NXT-44876,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-45576,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-45575,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-45574,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-45561,,,,none,0
NXT-45550,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-45549,NXT-44876,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-45537,NXT-44876,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-45528,,,,none,0
NXT-45527,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-45509,NXT-44878,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-45496,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
NXT-45495,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-45475,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-45473,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-45472,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-45459,,,,none,0
NXT-45439,NXT-45124,NXT-46235,IM - Usability & UX Enhancements (7.X),via_linked_story,1
NXT-45403,NXT-44440,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45397,NXT-44776,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45342,,,,none,0
NXT-45299,,,,none,0
NXT-45238,NXT-44772,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45231,NXT-44772,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45214,NXT-44772,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45212,NXT-34237,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45210,NXT-44772,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45209,NXT-44416,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45197,NXT-44776,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45196,NXT-44776,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45195,NXT-44776,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45194,NXT-44776,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-45158,NXT-34237,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45132,NXT-44439,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-45125,,,,none,0
NXT-45124,,NXT-46235,IM - Usability & UX Enhancements (7.X),direct_parent,0
NXT-45123,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-45107,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-45079,,,,none,0
NXT-45068,,,,none,0
NXT-45055,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-44917,,,,none,0
NXT-44903,NXT-31864,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-44898,NXT-44438,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-44895,NXT-44416,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-44878,,NXT-46235,IM - Usability & UX Enhancements (7.X),direct_parent,0
NXT-44876,,NXT-46235,IM - Usability & UX Enhancements (7.X),direct_parent,0
NXT-44871,NXT-44438,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-44866,NXT-31864,NXT-42699,IM - List Page & Nav Updates,via_linked_story,1
NXT-44828,,,,none,0
NXT-44786,,,,none,0
NXT-44785,,,,none,0
NXT-44776,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-44775,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44774,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44773,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44772,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44754,NXT-43940,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-44751,,,,none,0
NXT-44735,,,,none,0
NXT-44729,,,,none,0
NXT-44727,,,,none,0
NXT-44714,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-44669,,,,none,0
NXT-44633,,,,none,0
NXT-44513,,,,none,0
NXT-44510,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-44506,,,,none,0
NXT-44455,NXT-44060,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-44450,,,,none,0
NXT-44449,,,,none,0
NXT-44440,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44439,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44438,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44436,NXT-41273,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,2
NXT-44434,,,,none,0
NXT-44416,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-44413,,,,none,0
NXT-44411,,,,none,0
NXT-44402,,,,none,0
NXT-44400,NXT-41273,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,2
NXT-44398,NXT-41273,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,2
NXT-44384,NXT-43240,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-44380,,,,none,0
NXT-44375,,,,none,0
NXT-44371,,,,none,0
NXT-44353,,,,none,0
NXT-44306,,,,none,0
NXT-44098,,,,none,0
NXT-44074,NXT-43240,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-44060,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-44037,,,,none,0
NXT-44036,,,,none,0
NXT-44029,NXT-43240,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-44008,NXT-41273,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-43996,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43995,,NXT-42699,IM - List Page & Nav Updates,direct_parent,0
NXT-43990,NXT-40405,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-43984,NXT-40405,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-43965,NXT-40405,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-43962,,,,none,0
NXT-43961,,,,none,0
NXT-43957,,,,none,0
NXT-43942,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-43940,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-43923,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-43922,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-43886,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43852,,,,none,0
NXT-43467,NXT-42270,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
PCS-3744,,,,none,0
NXT-43430,,,,none,0
NXT-43416,,,,none,0
NXT-43384,,,,none,0
NXT-43383,,,,none,0
NXT-43382,,,,none,0
NXT-43366,,,,none,0
NXT-43301,,NXT-41678,IM/INV - Tech Debt and Code coverage (6.5),direct_parent,0
NXT-43300,,,,none,0
NXT-43249,,,,none,0
NXT-43241,,,,none,0
NXT-43240,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43239,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-43236,,,,none,0
NXT-43235,,,,none,0
NXT-43234,,,,none,0
NXT-43222,,,,none,0
NXT-43221,,,,none,0
NXT-43220,,,,none,0
NXT-43163,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-43160,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43158,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43155,NXT-42693,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-43149,,,,none,0
NXT-43134,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43110,,,,none,0
NXT-43093,,,,none,0
NXT-43051,NXT-42461,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-43044,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43043,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-43029,,,,none,0
NXT-43020,NXT-26906,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-43003,,,,none,0
NXT-42993,NXT-42394,NXT-31859,IM/INV - Report Updates & PowerBI Conversion,via_linked_story,1
NXT-42950,,,,none,0
NXT-42949,,,,none,0
NXT-42936,,,,none,0
NXT-42929,,,,none,0
NXT-42914,,,,none,0
NXT-42897,,,,none,0
NXT-42896,,,,none,0
NXT-42849,NXT-38016,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-42842,NXT-42379,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-42835,NXT-26906,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42821,,,,none,0
NXT-42801,,,,none,0
NXT-42784,NXT-42269,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42779,NXT-41451,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-42724,,NXT-46235,IM - Usability & UX Enhancements (7.X),direct_parent,0
NXT-42714,NXT-41451,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-42693,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-42692,,,,none,0
NXT-42691,,,,none,0
NXT-42689,,,,none,0
NXT-42664,NXT-41451,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-42659,,,,none,0
NXT-42645,NXT-41451,NXT-40775,IM/INV - Business Rule & Validation Enhancements,via_linked_story,1
NXT-42630,NXT-40419,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42624,,,,none,0
NXT-42535,NXT-40422,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42517,NXT-41959,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42516,NXT-41959,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42515,NXT-41959,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42461,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-42460,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-42454,,,,none,0
NXT-42445,NXT-40422,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42443,,,,none,0
NXT-42417,,,,none,0
NXT-42416,,,,none,0
NXT-42400,,,,none,0
NXT-42396,,NXT-46235,IM - Usability & UX Enhancements (7.X),direct_parent,0
NXT-42395,,NXT-31859,IM/INV - Report Updates & PowerBI Conversion,direct_parent,0
NXT-42394,,NXT-31859,IM/INV - Report Updates & PowerBI Conversion,direct_parent,0
NXT-42393,,,,none,0
NXT-42381,,NXT-51260,IM - Usability & UX Enhancements (8.X),direct_parent,0
NXT-42380,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-42379,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
PCS-3650,,,,none,0
PCS-3649,,,,none,0
NXT-42357,NXT-40632,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-42348,,,,none,0
NXT-42339,NXT-40422,NXT-40488,IM - Menu Item Consolidation Cleanup,via_linked_story,1
NXT-42328,,,,none,0
NXT-42321,,,,none,0
NXT-42320,,,,none,0
PCS-3644,,,,none,0
NXT-42316,,,,none,0
NXT-42311,,NXT-64951,IM - Usability & UX Enhancements (9.X),direct_parent,0
PCS-3637,,,,none,0
NXT-42304,,,,none,0
NXT-42302,NXT-40632,NXT-40487,IM - Production Usability Enhancements (2023),via_linked_story,1
NXT-42283,,,,none,0
NXT-42279,,NXT-40775,IM/INV - Business Rule & Validation Enhancements,direct_parent,0
NXT-42270,,NXT-40488,IM - Menu Item Consolidation Cleanup,direct_parent,0
NXT-42269,,NXT-40488,IM - Menu Item Consolidation Cleanup,direct_parent,0
NXT-42219,,,,none,0
NXT-42141,,NXT-40487,IM - Production Usability Enhancements (2023),direct_parent,0
NXT-42140,,,,none,0
NXT-42110,,,,none,0
PCS-3628,,,,none,0
PCS-3626,,,,none,0
NXT-42093,,,,none,0
NXT-42092,,,,none,0
NXT-42090,,,,none,0
NXT-42089,,,,none,0
NXT-42076,,,,none,0
NXT-42073,,,,none,0
NXT-42067,,,,none,0
PCS-3622,,,,none,0
NXT-42062,,,,none,0
NXT-42061,,,,none,0
NXT-42054,,,,none,0
NXT-42050,,,,none,0
NXT-42043,,,,none,0
NXT-42040,,,,none,0
NXT-42039,,,,none,0
NXT-42023,,,,none,0
NXT-42018,,,,none,0
NXT-41999,,,,none,0
NXT-41998,,,,none,0
NXT-41997,,,,none,0
NXT-41996,,,,none,0
NXT-41995,,,,none,0
NXT-41968,,,,none,0
NXT-41961,,,,none,0
NXT-41960,,,,none,0
NXT-41959,,NXT-40488,IM - Menu Item Consolidation Cleanup,direct_parent,0
NXT-41909,,,,none,0
NXT-41853,,,,none,0
NXT-41839,,,,none,0
NXT-41761,,,,none,0
NXT-41752,,,,none,0
NXT-41746,,,,none,0
NXT-41740,,,,none,0
NXT-41739,,,,none,0
NXT-41711,,,,none,0
NXT-41700,,,,none,0
NXT-41698,,,,none,0
